date,product_name,quantity,type_movement
2022-07-18,Lait,-26,loss
2022-07-18,Carotte,390,import
2022-07-19,Lait,351,import
2022-07-19,Carotte,429,import
2022-07-19,Carotte,-620,export
2022-07-20,Carotte,-308,export
2022-07-20,Banane,601,import
2022-07-20,Lait,372,import
2022-07-25,Banane,-362,export
2022-07-26,Carotte,427,import
2022-07-27,Carotte,375,import
2022-07-27,Lait,51,adjustment
2022-07-27,Lait,686,import
2022-07-28,Carotte,471,import
2022-07-29,Carotte,544,import
2022-07-30,Lait,632,import
2022-07-31,Banane,23,adjustment
2022-08-01,Carotte,282,import
2022-08-02,Lait,-460,export
2022-08-03,Lait,-14,loss
2022-08-05,Banane,-366,export
2022-08-06,Carotte,227,import
2022-08-07,Lait,201,import
2022-08-09,Lait,562,import
2022-08-10,Banane,369,import
2022-08-10,Banane,-495,export
2022-08-11,Lait,332,import
2022-08-11,Banane,-271,export
2022-08-14,Carotte,261,import
2022-08-15,Carotte,-634,export
2022-08-16,Lait,-585,export
2022-08-16,Lait,-213,export
2022-08-18,Banane,-430,export
2022-08-20,Carotte,625,import
2022-08-20,Banane,203,import
2022-08-21,Lait,15,adjustment
2022-08-22,Banane,-259,export
2022-08-25,Carotte,-409,export
2022-08-26,Carotte,548,import
2022-08-28,Carotte,-348,export
2022-08-28,Banane,-672,export
2022-08-29,Carotte,373,import
2022-08-30,Lait,587,import
2022-08-30,Carotte,509,import
2022-08-31,Banane,8,adjustment
2022-08-31,Banane,-6,adjustment
2022-09-01,Carotte,455,import
2022-09-02,Lait,529,import
2022-09-02,Carotte,-280,export
2022-09-05,Tomate,374,import
2022-09-05,Banane,-690,export
2022-09-06,Banane,-304,export
2022-09-06,Carotte,225,import
2022-09-06,Tomate,-450,export
2022-09-06,Tomate,440,import
2022-09-07,Carotte,346,import
2022-09-07,Banane,200,import
2022-09-07,Banane,-491,export
2022-09-08,Banane,424,import
2022-09-08,Lait,-601,export
2022-09-11,Banane,-646,export
2022-09-11,Banane,-609,export
2022-09-13,Tomate,-428,export
2022-09-14,Lait,308,import
2022-09-15,Lait,243,import
2022-09-15,Lait,46,adjustment
2022-09-16,Lait,343,import
2022-09-16,Carotte,623,import
2022-09-17,Carotte,-254,export
2022-09-17,Lait,333,import
2022-09-17,Tomate,530,import
2022-09-18,Lait,633,import
2022-09-18,Lait,642,import
2022-09-19,Banane,-259,export
2022-09-20,Banane,604,import
2022-09-21,Banane,-692,export
2022-09-21,Carotte,460,import
2022-09-23,Tomate,310,import
2022-09-24,Carotte,690,import
2022-09-25,Carotte,-3,loss
2022-09-25,Lait,-227,export
2022-09-25,Lait,-207,export
2022-09-26,Tomate,664,import
2022-09-27,Tomate,-687,export
2022-09-27,Carotte,-656,export
2022-09-30,Tomate,288,import
2022-10-01,Tomate,691,import
2022-10-01,Lait,-530,export
2022-10-03,Banane,-372,export
2022-10-03,Tomate,465,import
2022-10-05,Lait,57,adjustment
2022-10-05,Poivron,-333,export
2022-10-07,Poivron,-206,export
2022-10-08,Poivron,12,adjustment
2022-10-09,Banane,-577,export
2022-10-09,Tomate,-249,export
2022-10-10,Poivron,642,import
2022-10-11,Poivron,250,import
2022-10-11,Lait,-419,export
2022-10-11,Banane,-408,export
2022-10-12,Poivron,698,import
2022-10-13,Poivron,317,import
2022-10-13,Tomate,571,import
2022-10-13,Poivron,373,import
2022-10-13,Banane,-539,export
2022-10-15,Tomate,219,import
2022-10-15,Lait,611,import
2022-10-16,Poivron,222,import
2022-10-19,Banane,254,import
2022-10-20,Banane,286,import
2022-10-20,Tomate,-466,export
2022-10-21,Tomate,291,import
2022-10-22,Banane,306,import
2022-10-22,Banane,601,import
2022-10-23,Lait,682,import
2022-10-23,Lait,-27,adjustment
2022-10-24,Tomate,630,import
2022-10-24,Banane,-386,export
2022-10-24,Poivron,-246,export
2022-10-28,Banane,-390,export
2022-10-29,Poivron,414,import
2022-11-01,Poivron,227,import
2022-11-01,Letchi,354,import
2022-11-02,Lait,-363,export
2022-11-02,Banane,-233,export
2022-11-04,Poivron,439,import
2022-11-05,Lait,225,import
2022-11-07,Letchi,640,import
2022-11-09,Letchi,263,import
2022-11-10,Banane,-228,export
2022-11-10,Letchi,-14,loss
2022-11-10,Tomate,318,import
2022-11-11,Tomate,548,import
2022-11-11,Poivron,345,import
2022-11-11,Poivron,-680,export
2022-11-12,Letchi,-354,export
2022-11-13,Letchi,429,import
2022-11-13,Poivron,-228,export
2022-11-13,Lait,425,import
2022-11-15,Banane,695,import
2022-11-16,Tomate,660,import
2022-11-16,Banane,-3,loss
2022-11-17,Lait,43,adjustment
2022-11-19,Poivron,373,import
2022-11-19,Letchi,511,import
2022-11-21,Tomate,-494,export
2022-11-21,Lait,595,import
2022-11-21,Lait,-664,export
2022-11-21,Banane,-274,export
2022-11-22,Letchi,405,import
2022-11-22,Lait,-445,export
2022-11-22,Tomate,304,import
2022-11-25,Poivron,337,import
2022-11-25,Letchi,257,import
2022-11-26,Banane,-533,export
2022-11-27,Banane,356,import
2022-11-27,Poivron,267,import
2022-11-27,Lait,-580,export
2022-11-28,Letchi,-525,export
2022-11-28,Lait,486,import
2022-11-28,Tomate,-316,export
2022-11-28,Banane,-300,export
2022-11-29,Lait,242,import
2022-11-29,Lait,-548,export
2022-11-29,Letchi,400,import
2022-11-29,Tomate,606,import
2022-11-30,Tomate,500,import
2022-11-30,Letchi,221,import
2022-12-03,Poivron,-265,export
2022-12-03,Banane,360,import
2022-12-03,Tomate,-16,adjustment
2022-12-04,Lait,-308,export
2022-12-04,Lait,-589,export
2022-12-04,Poivron,-229,export
2022-12-05,Letchi,-636,export
2022-12-06,Poivron,-19,loss
2022-12-07,Banane,-13,loss
2022-12-07,Lait,670,import
2022-12-07,Lait,-544,export
2022-12-08,Banane,315,import
2022-12-09,Ananas,393,import
2022-12-09,Banane,364,import
2022-12-09,Poivron,-333,export
2022-12-10,Poivron,387,import
2022-12-10,Letchi,-9,loss
2022-12-11,Ananas,-638,export
2022-12-11,Tomate,420,import
2022-12-13,Poivron,-642,export
2022-12-14,Ananas,-255,export
2022-12-14,Ananas,-14,adjustment
2022-12-14,Banane,-612,export
2022-12-15,Lait,483,import
2022-12-15,Letchi,-624,export
2022-12-16,Banane,-280,export
2022-12-16,Letchi,-12,loss
2022-12-16,Lait,286,import
2022-12-17,Banane,305,import
2022-12-17,Tomate,-252,export
2022-12-18,Letchi,-288,export
2022-12-18,Letchi,-410,export
2022-12-18,Lait,-342,export
2022-12-18,Letchi,380,import
2022-12-19,Lait,-30,loss
2022-12-19,Letchi,205,import
2022-12-19,Letchi,356,import
2022-12-19,Tomate,551,import
2022-12-19,Lait,-457,export
2022-12-20,Ananas,47,adjustment
2022-12-20,Lait,-246,export
2022-12-20,Letchi,311,import
2022-12-21,Banane,-287,export
2022-12-21,Ananas,504,import
2022-12-23,Lait,400,import
2022-12-23,Poivron,-436,export
2022-12-23,Ananas,290,import
2022-12-24,Tomate,-536,export
2022-12-25,Banane,664,import
2022-12-26,Letchi,333,import
2022-12-27,Tomate,63,adjustment
2022-12-27,Letchi,265,import
2022-12-27,Banane,338,import
2022-12-28,Lait,-582,export
2022-12-28,Ananas,9,adjustment
2022-12-28,Poivron,312,import
2022-12-28,Letchi,294,import
2022-12-28,Poivron,232,import
2022-12-29,Lait,-581,export
2022-12-29,Ananas,-368,export
2022-12-30,Lait,633,import
2022-12-31,Banane,-464,export
2022-12-31,Ananas,301,import
2022-12-31,Lait,306,import
2023-01-02,Lait,-600,export
2023-01-02,Banane,-441,export
2023-01-02,Tomate,494,import
2023-01-02,Poivron,598,import
2023-01-03,Banane,67,adjustment
2023-01-04,Ananas,501,import
2023-01-04,Poivron,-397,export
2023-01-06,Banane,530,import
2023-01-06,Poivron,-673,export
2023-01-06,Tomate,-631,export
2023-01-07,Ananas,-275,export
2023-01-07,Lait,420,import
2023-01-08,Banane,628,import
2023-01-09,Banane,483,import
2023-01-11,Banane,314,import
2023-01-12,Ananas,477,import
2023-01-12,Banane,559,import
2023-01-13,Ananas,-562,export
2023-01-13,Poivron,31,adjustment
2023-01-15,Poivron,-674,export
2023-01-15,Poivron,241,import
2023-01-16,Tomate,-2,loss
2023-01-16,Ananas,485,import
2023-01-17,Ananas,-433,export
2023-01-17,Lait,-24,loss
2023-01-17,Banane,-436,export
2023-01-17,Tomate,-379,export
2023-01-17,Poivron,453,import
2023-01-18,Poivron,-644,export
2023-01-20,Poivron,214,import
2023-01-22,Tomate,-270,export
2023-01-22,Poivron,623,import
2023-01-24,Poivron,584,import
2023-01-24,Tomate,390,import
2023-01-26,Lait,601,import
2023-01-26,Tomate,-580,export
2023-01-29,Banane,-11,loss
2023-01-30,Ananas,583,import
2023-01-30,Tomate,-4,adjustment
2023-02-01,Banane,577,import
2023-02-01,Lait,-607,export
2023-02-01,Ananas,592,import
2023-02-02,Poivron,638,import
2023-02-03,Banane,234,import
2023-02-04,Tomate,-563,export
2023-02-05,Tomate,209,import
2023-02-07,Ananas,-321,export
2023-02-07,Ananas,-384,export
2023-02-07,Banane,624,import
2023-02-08,Poivron,441,import
2023-02-09,Ananas,-515,export
2023-02-09,Banane,621,import
2023-02-10,Poivron,635,import
2023-02-10,Ananas,425,import
2023-02-11,Lait,393,import
2023-02-12,Tomate,560,import
2023-02-12,Courgette,-392,export
2023-02-12,Ananas,246,import
2023-02-12,Banane,-9,loss
2023-02-13,Lait,293,import
2023-02-14,Ananas,602,import
2023-02-14,Tomate,540,import
2023-02-14,Courgette,-337,export
2023-02-14,Tomate,313,import
2023-02-15,Ananas,-524,export
2023-02-15,Ananas,-527,export
2023-02-16,Courgette,534,import
2023-02-16,Banane,458,import
2023-02-17,Ananas,337,import
2023-02-18,Banane,-29,loss
2023-02-18,Lait,-236,export
2023-02-20,Ananas,498,import
2023-02-21,Courgette,-203,export
2023-02-23,Lait,517,import
2023-02-24,Ananas,524,import
2023-02-24,Ananas,-613,export
2023-02-24,Tomate,649,import
2023-02-26,Poivron,410,import
2023-02-27,Courgette,302,import
2023-02-28,Poivron,583,import
2023-02-28,Ananas,263,import
2023-02-28,Lait,-514,export
2023-02-28,Banane,395,import
2023-03-01,Banane,420,import
2023-03-02,Banane,-26,loss
2023-03-02,Pomme,587,import
2023-03-03,Lait,680,import
2023-03-04,Pomme,-429,export
2023-03-05,Courgette,257,import
2023-03-06,Courgette,618,import
2023-03-07,Courgette,498,import
2023-03-07,Courgette,619,import
2023-03-08,Pomme,-279,export
2023-03-08,Courgette,221,import
2023-03-09,Banane,409,import
2023-03-10,Lait,314,import
2023-03-10,Courgette,-505,export
2023-03-12,Pomme,223,import
2023-03-13,Courgette,-317,export
2023-03-15,Banane,398,import
2023-03-16,Lait,-14,loss
2023-03-18,Courgette,-452,export
2023-03-18,Courgette,61,adjustment
2023-03-19,Courgette,563,import
2023-03-20,Pomme,-24,loss
2023-03-20,Pomme,-559,export
2023-03-21,Banane,523,import
2023-03-22,Banane,-30,loss
2023-03-22,Courgette,-26,adjustment
2023-03-22,Lait,-630,export
2023-03-23,Lait,590,import
2023-03-24,Lait,-11,adjustment
2023-03-25,Pomme,-291,export
2023-03-27,Banane,292,import
2023-03-27,Lait,486,import
2023-03-28,Pomme,-350,export
2023-03-30,Pomme,394,import
2023-03-30,Pomme,-627,export
2023-03-30,Pomme,240,import
2023-03-30,Courgette,331,import
2023-03-30,Lait,386,import
2023-03-31,Courgette,337,import
2023-04-01,Lait,603,import
2023-04-02,Lait,307,import
2023-04-03,Banane,-355,export
2023-04-03,Lait,-372,export
2023-04-03,Banane,-516,export
2023-04-04,Lait,580,import
2023-04-04,Banane,-15,adjustment
2023-04-04,Banane,208,import
2023-04-05,Banane,413,import
2023-04-05,Pomme,-579,export
2023-04-05,Pomme,665,import
2023-04-06,Banane,-440,export
2023-04-06,Banane,-627,export
2023-04-07,Courgette,-389,export
2023-04-07,Courgette,17,adjustment
2023-04-08,Courgette,295,import
2023-04-08,Lait,600,import
2023-04-08,Courgette,477,import
2023-04-08,Lait,-323,export
2023-04-09,Pomme,634,import
2023-04-09,Pomme,230,import
2023-04-10,Pomme,687,import
2023-04-13,Lait,375,import
2023-04-13,Pomme,692,import
2023-04-13,Courgette,474,import
2023-04-14,Lait,-18,loss
2023-04-15,Banane,318,import
2023-04-16,Lait,255,import
2023-04-17,Courgette,623,import
2023-04-18,Banane,-513,export
2023-04-18,Courgette,-616,export
2023-04-19,Lait,228,import
2023-04-19,Pomme,-656,export
2023-04-21,Courgette,295,import
2023-04-22,Lait,-600,export
2023-04-24,Courgette,259,import
2023-04-25,Pomme,-386,export
2023-04-26,Lait,653,import
2023-04-27,Courgette,579,import
2023-04-27,Courgette,-23,loss
2023-04-28,Lait,-506,export
2023-04-29,Lait,217,import
2023-04-30,Banane,619,import
2023-05-01,Courgette,230,import
2023-05-02,Lait,390,import
2023-05-04,Lait,214,import
2023-05-04,Pomme,-239,export
2023-05-06,Pomme,-438,export
2023-05-06,Pomme,697,import
2023-05-07,Pomme,465,import
2023-05-07,Carotte,479,import
2023-05-07,Carotte,-614,export
2023-05-07,Carotte,485,import
2023-05-08,Banane,-325,export
2023-05-09,Courgette,60,adjustment
2023-05-09,Pomme,-258,export
2023-05-10,Banane,497,import
2023-05-10,Lait,-588,export
2023-05-10,Courgette,-296,export
2023-05-10,Lait,258,import
2023-05-11,Lait,230,import
2023-05-11,Carotte,554,import
2023-05-11,Pomme,-24,adjustment
2023-05-12,Banane,-459,export
2023-05-13,Banane,308,import
2023-05-14,Carotte,247,import
2023-05-14,Lait,-305,export
2023-05-14,Banane,684,import
2023-05-14,Carotte,-632,export
2023-05-15,Banane,-584,export
2023-05-16,Carotte,-623,export
2023-05-16,Banane,-435,export
2023-05-17,Pomme,506,import
2023-05-19,Banane,617,import
2023-05-20,Carotte,504,import
2023-05-20,Courgette,669,import
2023-05-21,Carotte,-601,export
2023-05-22,Pomme,25,adjustment
2023-05-22,Courgette,306,import
2023-05-23,Banane,-21,loss
2023-05-24,Courgette,390,import
2023-05-24,Pomme,517,import
2023-05-25,Pomme,586,import
2023-05-25,Courgette,-4,loss
2023-05-25,Courgette,-381,export
2023-05-26,Pomme,60,adjustment
2023-05-26,Lait,605,import
2023-05-27,Banane,43,adjustment
2023-05-27,Banane,499,import
2023-05-28,Carotte,577,import
2023-05-28,Pomme,-292,export
2023-05-28,Courgette,-22,adjustment
2023-05-28,Courgette,-633,export
2023-05-30,Pomme,-553,export
2023-05-30,Carotte,562,import
2023-05-30,Carotte,424,import
2023-06-02,Carotte,-6,loss
2023-06-02,Pomme,466,import
2023-06-02,Lait,430,import
2023-06-03,Carotte,493,import
2023-06-04,Lait,617,import
2023-06-05,Carotte,-443,export
2023-06-05,Carotte,-421,export
2023-06-05,Lait,349,import
2023-06-06,Carotte,-407,export
2023-06-07,Carotte,531,import
2023-06-08,Pomme,-504,export
2023-06-08,Lait,-440,export
2023-06-09,Pomme,-13,loss
2023-06-10,Carotte,-410,export
2023-06-11,Carotte,378,import
2023-06-12,Lait,-609,export
2023-06-15,Banane,16,adjustment
2023-06-16,Carotte,360,import
2023-06-17,Lait,-335,export
2023-06-18,Carotte,-669,export
2023-06-18,Pomme,618,import
2023-06-18,Lait,-428,export
2023-06-20,Banane,-669,export
2023-06-20,Banane,-8,adjustment
2023-06-20,Carotte,251,import
2023-06-21,Lait,-473,export
2023-06-21,Banane,320,import
2023-06-22,Carotte,532,import
2023-06-24,Pomme,-464,export
2023-06-25,Banane,353,import
2023-06-25,Lait,442,import
2023-06-25,Lait,-622,export
2023-06-26,Pomme,-349,export
2023-06-26,Pomme,211,import
2023-06-27,Carotte,333,import
2023-06-27,Lait,-309,export
2023-06-27,Pomme,-432,export
2023-06-27,Carotte,-249,export
2023-06-28,Banane,482,import
2023-06-29,Carotte,301,import
2023-06-29,Pomme,333,import
2023-06-29,Lait,230,import
2023-07-01,Banane,582,import
2023-07-01,Lait,-1,loss
2023-07-02,Carotte,402,import
2023-07-03,Carotte,559,import
2023-07-03,Lait,315,import
2023-07-04,Lait,-445,export
2023-07-05,Lait,367,import
2023-07-06,Carotte,-524,export
2023-07-08,Lait,-551,export
2023-07-08,Banane,567,import
2023-07-09,Banane,-324,export
2023-07-10,Banane,-448,export
2023-07-11,Carotte,-558,export
2023-07-11,Banane,-631,export
2023-07-12,Banane,-258,export
2023-07-13,Carotte,-659,export
2023-07-13,Carotte,508,import
2023-07-14,Banane,-629,export
2023-07-15,Banane,423,import
2023-07-16,Lait,232,import
2023-07-18,Lait,-237,export
2023-07-18,Banane,-485,export
2023-07-18,Carotte,425,import
2023-07-19,Lait,6,adjustment
2023-07-19,Carotte,488,import
2023-07-20,Carotte,248,import
2023-07-21,Banane,454,import
2023-07-22,Carotte,280,import
2023-07-25,Carotte,-362,export
2023-07-26,Carotte,-273,export
2023-07-27,Lait,251,import
2023-07-27,Lait,551,import
2023-07-27,Banane,576,import
2023-07-28,Carotte,-555,export
2023-07-28,Banane,-479,export
2023-07-28,Lait,684,import
2023-07-31,Carotte,444,import
2023-07-31,Banane,-265,export
2023-08-03,Carotte,561,import
2023-08-03,Carotte,-557,export
2023-08-05,Lait,-306,export
2023-08-09,Lait,660,import
2023-08-12,Carotte,465,import
2023-08-12,Carotte,-444,export
2023-08-18,Lait,553,import
2023-08-18,Carotte,344,import
2023-08-19,Carotte,-425,export
2023-08-19,Banane,348,import
2023-08-20,Lait,-668,export
2023-08-22,Banane,635,import
2023-08-22,Banane,460,import
2023-08-23,Banane,643,import
2023-08-24,Banane,-498,export
2023-08-24,Banane,-13,loss
2023-08-24,Banane,265,import
2023-08-24,Carotte,-17,adjustment
2023-08-25,Lait,-650,export
2023-08-26,Banane,-636,export
2023-08-28,Banane,-700,export
2023-08-29,Lait,285,import
2023-09-01,Tomate,358,import
2023-09-01,Tomate,-579,export
2023-09-02,Banane,-333,export
2023-09-03,Tomate,308,import
2023-09-05,Lait,517,import
2023-09-07,Carotte,-224,export
2023-09-09,Banane,-12,adjustment
2023-09-09,Lait,333,import
2023-09-10,Lait,232,import
2023-09-12,Banane,-266,export
2023-09-12,Lait,346,import
2023-09-12,Tomate,471,import
2023-09-13,Banane,-327,export
2023-09-13,Lait,-529,export
2023-09-13,Tomate,-6,loss
2023-09-13,Lait,-466,export
2023-09-14,Carotte,215,import
2023-09-14,Carotte,-294,export
2023-09-15,Carotte,-424,export
2023-09-16,Lait,207,import
2023-09-16,Carotte,492,import
2023-09-16,Carotte,630,import
2023-09-17,Lait,657,import
2023-09-18,Tomate,-300,export
2023-09-19,Banane,5,adjustment
2023-09-21,Lait,634,import
2023-09-21,Banane,401,import
2023-09-22,Banane,-535,export
2023-09-23,Banane,-350,export
2023-09-24,Tomate,427,import
2023-09-24,Lait,-374,export
2023-09-25,Lait,-485,export
2023-09-25,Lait,-29,adjustment
2023-09-27,Banane,-1,loss
2023-09-27,Banane,337,import
2023-09-28,Carotte,290,import
2023-09-28,Carotte,-464,export
2023-09-29,Lait,-8,loss
2023-09-29,Banane,-616,export
2023-09-30,Tomate,338,import
2023-09-30,Carotte,-282,export
2023-10-01,Lait,348,import
2023-10-01,Lait,-516,export
2023-10-03,Banane,342,import
2023-10-05,Poivron,-599,export
2023-10-05,Tomate,251,import
2023-10-05,Lait,-675,export
2023-10-06,Lait,695,import
2023-10-07,Banane,699,import
2023-10-08,Tomate,-342,export
2023-10-09,Poivron,312,import
2023-10-09,Lait,630,import
2023-10-09,Tomate,572,import
2023-10-11,Tomate,-681,export
2023-10-11,Lait,542,import
2023-10-12,Lait,279,import
2023-10-13,Lait,21,adjustment
2023-10-15,Poivron,295,import
2023-10-16,Tomate,-342,export
2023-10-17,Lait,570,import
2023-10-18,Tomate,664,import
2023-10-19,Poivron,-673,export
2023-10-19,Poivron,587,import
2023-10-19,Poivron,647,import
2023-10-20,Tomate,652,import
2023-10-21,Tomate,381,import
2023-10-21,Tomate,-485,export
2023-10-22,Banane,-681,export
2023-10-22,Poivron,227,import
2023-10-24,Tomate,-227,export
2023-10-25,Poivron,511,import
2023-10-26,Tomate,438,import
2023-10-26,Poivron,227,import
2023-10-27,Banane,687,import
2023-10-27,Banane,-448,export
2023-10-28,Tomate,-666,export
2023-10-28,Poivron,-325,export
2023-10-30,Tomate,-551,export
2023-11-01,Tomate,325,import
2023-11-02,Letchi,235,import
2023-11-02,Letchi,249,import
2023-11-03,Poivron,-252,export
2023-11-04,Tomate,585,import
2023-11-04,Tomate,418,import
2023-11-07,Lait,-27,loss
2023-11-07,Banane,578,import
2023-11-07,Letchi,-18,adjustment
2023-11-08,Banane,-686,export
2023-11-08,Banane,604,import
2023-11-10,Poivron,661,import
2023-11-11,Letchi,673,import
2023-11-11,Lait,8,adjustment
2023-11-12,Banane,-9,loss
2023-11-13,Poivron,638,import
2023-11-13,Lait,427,import
2023-11-14,Poivron,220,import
2023-11-14,Poivron,475,import
2023-11-15,Letchi,282,import
2023-11-16,Banane,-553,export
2023-11-16,Tomate,293,import
2023-11-17,Banane,337,import
2023-11-19,Letchi,498,import
2023-11-19,Letchi,-388,export
2023-11-21,Lait,451,import
2023-11-22,Lait,-316,export
2023-11-22,Tomate,-360,export
2023-11-23,Tomate,306,import
2023-11-26,Poivron,53,adjustment
2023-11-26,Banane,240,import
2023-11-27,Tomate,481,import
2023-11-27,Lait,649,import
2023-11-28,Lait,426,import
2023-11-28,Tomate,647,import
2023-11-30,Tomate,-433,export
2023-12-01,Letchi,628,import
2023-12-01,Ananas,-18,adjustment
2023-12-02,Lait,-277,export
2023-12-02,Poivron,589,import
2023-12-03,Ananas,-588,export
2023-12-04,Ananas,353,import
2023-12-04,Tomate,-634,export
2023-12-04,Tomate,509,import
2023-12-07,Poivron,434,import
2023-12-08,Banane,34,adjustment
2023-12-08,Lait,-464,export
2023-12-09,Ananas,614,import
2023-12-09,Lait,-572,export
2023-12-10,Poivron,-286,export
2023-12-11,Ananas,-612,export
2023-12-11,Banane,328,import
2023-12-11,Lait,364,import
2023-12-12,Poivron,391,import
2023-12-13,Banane,411,import
2023-12-14,Ananas,315,import
2023-12-15,Tomate,319,import
2023-12-15,Banane,469,import
2023-12-16,Ananas,-388,export
2023-12-17,Lait,290,import
2023-12-17,Lait,343,import
2023-12-17,Poivron,353,import
2023-12-17,Tomate,42,adjustment
2023-12-17,Tomate,-666,export
2023-12-18,Banane,-525,export
2023-12-18,Lait,-6,adjustment
2023-12-19,Poivron,-587,export
2023-12-20,Ananas,-275,export
2023-12-20,Letchi,211,import
2023-12-20,Lait,459,import
2023-12-21,Tomate,496,import
2023-12-22,Poivron,-626,export
2023-12-22,Poivron,-11,adjustment
2023-12-22,Tomate,-25,loss
2023-12-23,Letchi,576,import
2023-12-23,Ananas,555,import
2023-12-23,Banane,-624,export
2023-12-24,Banane,401,import
2023-12-24,Lait,599,import
2023-12-24,Banane,-690,export
2023-12-25,Lait,493,import
2023-12-27,Letchi,-28,loss
2023-12-28,Banane,696,import
2023-12-29,Letchi,8,adjustment
2023-12-29,Ananas,273,import
2023-12-29,Banane,-473,export
2023-12-30,Letchi,-430,export
2023-12-30,Banane,371,import
2023-12-30,Ananas,580,import
2023-12-30,Poivron,-305,export
2023-12-30,Lait,270,import
2023-12-31,Lait,-284,export
2023-12-31,Ananas,579,import
2023-12-31,Ananas,-446,export
2024-01-01,Ananas,-16,loss
2024-01-01,Poivron,-347,export
2024-01-01,Ananas,41,adjustment
2024-01-02,Tomate,556,import
2024-01-02,Ananas,-528,export
2024-01-03,Poivron,-444,export
2024-01-04,Ananas,417,import
2024-01-04,Poivron,-517,export
2024-01-07,Tomate,394,import
2024-01-07,Poivron,375,import
2024-01-07,Tomate,581,import
2024-01-09,Lait,680,import
2024-01-10,Tomate,-495,export
2024-01-12,Lait,250,import
2024-01-12,Banane,-558,export
2024-01-13,Tomate,270,import
2024-01-13,Banane,370,import
2024-01-14,Ananas,-8,loss
2024-01-16,Lait,-442,export
2024-01-16,Ananas,-426,export
2024-01-16,Ananas,631,import
2024-01-17,Lait,519,import
2024-01-18,Lait,-261,export
2024-01-18,Ananas,-563,export
2024-01-19,Banane,598,import
2024-01-19,Ananas,385,import
2024-01-20,Lait,457,import
2024-01-21,Poivron,-12,loss
2024-01-21,Poivron,340,import
2024-01-21,Banane,-355,export
2024-01-22,Banane,483,import
2024-01-22,Tomate,686,import
2024-01-23,Banane,-682,export
2024-01-23,Tomate,-591,export
2024-01-23,Poivron,605,import
2024-01-24,Ananas,-12,loss
2024-01-24,Lait,594,import
2024-01-24,Poivron,-374,export
2024-01-26,Lait,-3,adjustment
2024-01-26,Lait,-434,export
2024-01-27,Tomate,-619,export
2024-01-27,Ananas,-368,export
2024-01-28,Poivron,397,import
2024-01-28,Banane,269,import
2024-01-28,Tomate,567,import
2024-01-28,Ananas,313,import
2024-01-29,Ananas,578,import
2024-01-29,Lait,-440,export
2024-01-29,Ananas,451,import
2024-01-30,Tomate,-22,adjustment
2024-01-30,Lait,673,import
2024-01-31,Lait,367,import
2024-02-01,Tomate,649,import
2024-02-02,Banane,-582,export
2024-02-02,Lait,-352,export
2024-02-03,Poivron,-687,export
2024-02-03,Courgette,205,import
2024-02-04,Tomate,-501,export
2024-02-04,Poivron,-325,export
2024-02-04,Banane,636,import
2024-02-05,Courgette,-441,export
2024-02-07,Poivron,346,import
2024-02-08,Poivron,655,import
2024-02-08,Poivron,-290,export
2024-02-08,Courgette,-485,export
2024-02-08,Banane,349,import
2024-02-08,Ananas,-488,export
2024-02-09,Courgette,678,import
2024-02-09,Courgette,695,import
2024-02-10,Banane,301,import
2024-02-13,Ananas,-271,export
2024-02-13,Ananas,626,import
2024-02-14,Lait,414,import
2024-02-14,Ananas,700,import
2024-02-14,Courgette,385,import
2024-02-15,Tomate,441,import
2024-02-15,Ananas,436,import
2024-02-15,Banane,-2,adjustment
2024-02-15,Poivron,337,import
2024-02-15,Ananas,646,import
2024-02-16,Courgette,-393,export
2024-02-16,Ananas,610,import
2024-02-16,Lait,-286,export
2024-02-16,Ananas,670,import
2024-02-17,Courgette,549,import
2024-02-18,Banane,357,import
2024-02-19,Poivron,689,import
2024-02-20,Tomate,586,import
2024-02-20,Tomate,458,import
2024-02-21,Tomate,-571,export
2024-02-21,Poivron,-293,export
2024-02-22,Banane,-700,export
2024-02-23,Banane,360,import
2024-02-23,Courgette,572,import
2024-02-24,Lait,596,import
2024-02-25,Courgette,-685,export
2024-02-26,Tomate,-281,export
2024-02-26,Ananas,-319,export
2024-02-27,Banane,64,adjustment
2024-02-27,Banane,396,import
2024-02-28,Ananas,692,import
2024-02-29,Poivron,579,import
2024-02-29,Banane,-533,export
2024-02-29,Courgette,527,import
2024-03-01,Pomme,640,import
2024-03-02,Courgette,-693,export
2024-03-03,Lait,212,import
2024-03-03,Courgette,-349,export
2024-03-04,Lait,-201,export
2024-03-04,Lait,489,import
2024-03-04,Banane,402,import
2024-03-05,Courgette,-383,export
2024-03-05,Banane,284,import
2024-03-06,Pomme,-2,loss
2024-03-06,Courgette,324,import
2024-03-06,Pomme,-668,export
2024-03-08,Banane,-483,export
2024-03-09,Banane,10,adjustment
2024-03-11,Pomme,-30,loss
2024-03-11,Pomme,596,import
2024-03-13,Banane,450,import
2024-03-13,Lait,-427,export
2024-03-16,Lait,-551,export
2024-03-18,Banane,442,import
2024-03-18,Lait,-588,export
2024-03-19,Lait,-333,export
2024-03-20,Banane,-446,export
2024-03-21,Courgette,-550,export
2024-03-22,Lait,-533,export
2024-03-24,Lait,414,import
2024-03-25,Lait,680,import
2024-03-25,Pomme,-27,adjustment
2024-03-26,Pomme,557,import
2024-03-26,Banane,-502,export
2024-03-26,Lait,673,import
2024-03-27,Courgette,416,import
2024-03-28,Banane,-2,loss
2024-03-28,Lait,-353,export
